Event,Round,White,Black,Result,WhiteElo,WhiteTitle,WhiteFideId,BlackElo,BlackTitle,BlackFideId,Variant,ECO,Opening,Move Number,Move,Color,Evaluation,Time
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",13,g4,White,0.0,1:04:02
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",13,Be5,Black,0.0,0:53:53
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",14,Nd5,White,0.0,0:33:29
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",14,Bxh2+,Black,0.0,0:44:27
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",15,Kg2,White,-1.37,0:28:32
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",15,Qh4,Black,-1.75,0:42:33
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",16,Rh1,White,-1.42,0:28:33
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",16,Qg3+,Black,-1.48,0:37:33
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",17,Kf1,White,-1.56,0:28:58
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",17,Qh3+,Black,-1.7,0:34:37
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",18,Kf2,White,-2.31,0:29:14
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",18,Ng3,Black,-2.22,0:00:49
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",19,Bf4,White,-1.97,0:27:27
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",19,Ne5,Black,-2.06,0:00:36
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",20,Nce3,White,-1.86,0:24:46
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",20,Kg7,Black,-0.24,0:00:34
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",21,Nxc7,White,-1.89,0:19:33
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",21,Nxg4+,Black,-1.82,0:00:39
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",22,Nxg4,White,-1.77,0:16:47
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",22,Bxg4,Black,-1.76,0:01:08
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",23,Qd3,White,-1.53,0:09:01
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",23,Qh4,Black,-1.3,0:00:37
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",24,Nxe8+,White,-1.86,0:04:37
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",24,Rxe8,Black,-1.79,0:01:06
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",25,fxg4,White,,0:04:41
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",25,Nxe4+,Black,,0:00:37
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",26,Kg2,White,,0:04:59
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",26,Qf2+,Black,,0:01:02
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",27,Kh3,White,,0:05:25
"Round 1: Masague Artero, Guerau - Martin Barcelo, Carles",1.2,"Masague Artero, Guerau","Martin Barcelo, Carles",0-1,2345,FM,32098952,2234,FM,24561444,Standard,A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",27,Bxf4,Black,,0:00:46
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",1,d4,White,0.17,1:30:56
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",1,Nf6,Black,0.19,1:20:13
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",2,c4,White,0.18,1:31:20
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",2,e6,Black,0.14,1:20:22
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",3,Nc3,White,0.09,1:31:42
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",3,Bb4,Black,0.09,1:20:23
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",4,Qc2,White,0.09,1:32:04
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",4,d5,Black,0.03,1:19:18
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",5,cxd5,White,0.11,1:32:17
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",5,exd5,Black,0.06,1:19:32
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",6,Bg5,White,0.03,1:32:34
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",6,h6,Black,0.05,1:19:08
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",7,Bh4,White,0.06,1:32:58
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",7,O-O,Black,0.15,1:16:53
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",8,e3,White,0.18,1:32:48
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",8,c5,Black,0.18,1:16:34
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",9,dxc5,White,0.2,1:32:50
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",9,Be6,Black,0.12,1:16:24
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",10,Nf3,White,0.11,1:32:31
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",10,Nbd7,Black,0.21,1:16:13
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",11,Nd4,White,0.16,1:31:37
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",11,Bxc5,Black,0.28,1:10:14
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",12,Bd3,White,0.11,1:26:21
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",12,Bxd4,Black,0.35,0:47:18
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",13,exd4,White,0.28,1:26:30
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",13,Qb6,Black,0.34,0:47:41
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",14,Qd2,White,0.34,1:20:28
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",14,Kh8,Black,0.54,0:28:13
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",15,Be2,White,0.57,1:12:51
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",15,Bf5,Black,1.05,0:26:57
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",16,f3,White,0.88,1:08:00
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",16,Rfd8,Black,1.19,0:21:39
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",17,O-O,White,1.24,1:06:03
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",17,Rac8,Black,1.19,0:19:47
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",18,Rac1,White,1.15,1:03:44
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",18,Qa5,Black,1.07,0:11:45
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",19,Rfd1,White,0.79,1:01:19
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",19,a6,Black,0.79,0:12:03
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",20,Bf1,White,0.78,0:55:30
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",20,Rc6,Black,0.73,0:10:37
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",21,Re1,White,0.7,0:41:51
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",21,Bg6,Black,0.75,0:07:43
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",22,Bd3,White,-0.02,0:35:52
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",22,Bxd3,Black,0.02,0:04:48
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",23,Qxd3,White,0.05,0:36:20
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",23,Rdc8,Black,0.04,0:04:59
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",24,Re2,White,0.14,0:24:06
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",24,b5,Black,0.1,0:02:47
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",25,a3,White,-0.06,0:23:03
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",25,Rc4,Black,0.08,0:01:39
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",26,Rce1,White,0.08,0:21:24
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",26,b4,Black,0.31,0:01:50
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",27,axb4,White,0.36,0:21:17
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",27,Qxb4,Black,0.58,0:02:14
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",28,Bxf6,White,0.75,0:20:28
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",28,Nxf6,Black,0.66,0:02:40
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",29,Nxd5,White,0.54,0:20:42
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",29,Qd6,Black,0.51,0:02:30
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",30,Nxf6,White,0.58,0:17:36
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",30,gxf6,Black,0.69,0:02:56
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",31,Re8+,White,0.34,0:15:30
"Round 1: Oro, Faustino - Asis Gargatagli, Hipolito",1.3,"Oro, Faustino","Asis Gargatagli, Hipolito",1-0,2351,FM,20000197,2472,GM,2260735,Standard,E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",31,Kg7,Black,0.26,0:03:20
